Month,Day,Hour,Beam Irradiance (W/m^2),Diffuse Irradiance (W/m^2),Ambient Temperature (C),Wind Speed (m/s),Plane of Array Irradiance (W/m^2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
7,25,17,645,78,20,2,258.859,26.804,910.928,867.898
7,25,18,430,44,18,2,58.015,18.598,180.384,153.742
7,25,19,0,0,16,2,0,16,0,0
7,25,20,0,0,14,3,0,14,0,0
7,25,21,0,0,14,3,0,14,0,0
7,25,22,0,0,13,3,0,13,0,0
7,25,23,0,0,13,3,0,13,0,0
7,26,0,0,0,12,2,0,12,0,0
7,26,1,0,0,12,2,0,12,0,0
7,26,2,0,0,12,2,0,12,0,0
7,26,3,0,0,11,2,0,11,0,0
7,26,4,0,0,11,2,0,11,0,0
7,26,5,190,19,13,2,14.222,11.35,62.418,38.015
7,26,6,552,59,15,1,142.586,17.368,460.172,427.768
7,26,7,716,83,18,1,364.496,28.135,1359.975,1304.711
7,26,8,806,99,21,1,590.393,38.859,2224.303,2140.865
7,26,9,862,110,24,1,788.794,48.287,2881.365,2772.432
7,26,10,911,108,25,1,945.296,54.238,3359.657,3229.952
7,26,11,933,107,26,2,1035.607,53.509,3698.441,3552.895
7,26,12,945,103,26,3,1058.618,51.224,3827.768,3675.928
7,26,13,924,110,25,3,1003.183,49.104,3667.507,3523.446
7,26,14,915,99,25,3,888.513,46.456,3287.213,3160.774
7,26,15,890,86,24,4,715.363,39.753,2714.359,2612.239
7,26,16,852,68,22,3,502.318,34.128,1892.666,1820.758
7,26,17,751,55,21,3,267.029,27.113,918.393,875.173
7,26,18,532,35,18,2,55.782,18.565,156.756,130.572
7,26,19,0,0,16,2,0,16,0,0
7,26,20,0,0,14,3,0,14,0,0
7,26,21,0,0,14,3,0,14,0,0
7,26,22,0,0,13,3,0,13,0,0
7,26,23,0,0,13,2,0,13,0,0
7,27,0,0,0,13,2,0,13,0,0
7,27,1,0,0,12,2,0,12,0,0
7,27,2,0,0,12,3,0,12,0,0
7,27,3,0,0,12,2,0,12,0,0
7,27,4,0,0,12,2,0,12,0,0
7,27,5,233,18,12,2,13.398,10.304,59.071,34.73
7,27,6,610,51,14,2,145.215,16.07,458.549,426.18
7,27,7,143,179,16,2,227.322,20.801,930.92,887.38
7,27,8,354,241,17,2,452.9,28.1,1816.505,1747.118
7,27,9,901,89,18,2,797.647,38.644,3061.405,2944.872
7,27,10,907,108,19,2,941.726,44.192,3530.164,3392.604
7,27,11,923,112,20,2,1031.024,47.723,3797.715,3647.349
7,27,12,928,111,20,3,1049.943,45.285,3917.278,3761.001
7,27,13,915,113,20,3,997.725,44.171,3742.933,3595.237
7,27,14,894,107,20,3,878.698,41.397,3336.941,3208.265
7,27,15,856,98,19,3,703.536,36.189,2718.142,2615.87
7,27,16,792,85,18,3,488.841,29.833,1884.494,1812.859
7,27,17,678,67,17,3,257.648,22.842,914.657,871.532
7,27,18,442,41,15,3,54.75,15.308,169.776,143.34
7,27,19,0,0,13,3,0,13,0,0
7,27,20,0,0,13,3,0,13,0,0
7,27,21,0,0,12,3,0,12,0,0
7,27,22,0,0,12,2,0,12,0,0
7,27,23,0,0,12,2,0,12,0,0
7,28,0,0,0,11,2,0,11,0,0
7,28,1,0,0,11,2,0,11,0,0
7,28,2,0,0,11,2,0,11,0,0
7,28,3,0,0,11,2,0,11,0,0
7,28,4,0,0,11,2,0,11,0,0
7,28,5,211,17,12,2,12.552,10.28,55.346,31.074
7,28,6,588,52,13,2,140.627,14.926,447.212,415.089
7,28,7,0,115,15,1,109.118,16.942,467.063,434.509
7,28,8,73,261,16,1,296.784,23.859,1225.464,1174.037
7,28,9,887,91,18,1,788.712,41.399,2985.271,2871.983
7,28,10,884,116,19,2,929.025,43.855,3488.662,3353.035
7,28,11,892,124,19,2,1012.808,46.303,3758.49,3610.038
7,28,12,890,128,20,2,1029.275,47.88,3788.399,3638.489
7,28,13,915,105,20,2,989.595,46.966,3658.823,3515.177
7,28,14,891,102,20,2,870.925,43.959,3264.212,3138.801
7,28,15,849,96,19,3,696.312,36.005,2692.522,2591.276
7,28,16,781,85,18,3,482.81,29.674,1862.526,1791.621
7,28,17,661,68,17,3,251.973,22.691,895.281,852.647
7,28,18,419,41,15,3,53.147,15.254,167.742,141.346
7,28,19,0,0,13,3,0,13,0,0
7,28,20,0,0,12,3,0,12,0,0
7,28,21,0,0,12,3,0,12,0,0
7,28,22,0,0,12,3,0,12,0,0
7,28,23,0,0,11,3,0,11,0,0
7,29,0,0,0,11,3,0,11,0,0
7,29,1,0,0,11,3,0,11,0,0
7,29,2,0,0,11,2,0,11,0,0
7,29,3,0,0,11,2,0,11,0,0
7,29,4,0,0,11,2,0,11,0,0
7,29,5,0,26,12,2,23.961,10.601,105.507,80.3
7,29,6,584,51,14,2,138.524,15.922,437.376,405.465
7,29,7,176,176,15,2,237.281,20.042,970.251,925.698
7,29,8,835,83,17,2,589.87,31.706,2299.882,2213.69
7,29,9,888,92,18,2,790.443,38.874,3030.287,2915.087
7,29,10,920,98,19,2,943.424,44.213,3536.104,3398.265
7,29,11,939,100,20,3,1034.797,44.752,3871.194,3717.21
7,29,12,945,101,21,3,1057.031,46.405,3920.782,3764.33
7,29,13,926,107,20,3,1002.244,44.288,3757.616,3609.206
7,29,14,903,103,20,3,882.085,41.483,3348.239,3219.052
7,29,15,863,96,19,3,705.766,36.247,2725.608,2623.036
7,29,16,820,77,18,3,493.75,29.953,1899.561,1827.422
7,29,17,705,62,17,3,258.913,22.885,912.677,869.602
7,29,18,457,38,16,2,51.442,16.38,155.633,129.471
7,29,19,0,0,14,2,0,14,0,0
7,29,20,0,0,13,3,0,13,0,0
7,29,21,0,0,13,2,0,13,0,0
7,29,22,0,0,13,2,0,13,0,0
7,29,23,0,0,12,2,0,12,0,0
7,30,0,0,0,12,2,0,12,0,0
7,30,1,0,0,12,2,0,12,0,0
7,30,2,0,0,12,2,0,12,0,0
7,30,3,0,0,12,1,0,12,0,0
7,30,4,0,0,12,1,0,12,0,0
7,30,5,176,15,13,1,10.892,10.815,47.917,23.781
7,30,6,558,52,15,0,134.908,17.775,425.41,393.757
7,30,7,729,71,17,0,355.891,30.009,1309.851,1256.034
7,30,8,823,83,19,0,582.41,41.331,2164.704,2083.403
7,30,9,879,91,20,0,782.333,49.874,2833.287,2726.338
7,30,10,893,108,22,1,929.213,50.983,3361.068,3231.299
7,30,11,912,110,23,1,1018.588,54.845,3611.297,3469.915
7,30,12,919,109,22,2,1039.308,50.021,3782.199,3632.592
7,30,13,905,110,22,2,985.225,48.777,3608.105,3466.874
7,30,14,883,106,21,3,867.92,42.091,3284.284,3157.976
7,30,15,844,98,20,3,694.147,36.924,2671.8,2571.38
7,30,16,816,74,19,3,487.98,30.777,1868.979,1797.861
7,30,17,708,59,18,2,256.012,24.737,891.728,849.184
7,30,18,470,36,16,2,49.484,16.316,147.186,121.186
7,30,19,0,0,14,2,0,14,0,0
7,30,20,0,0,13,2,0,13,0,0
7,30,21,0,0,13,2,0,13,0,0
7,30,22,0,0,12,2,0,12,0,0
7,30,23,0,0,12,2,0,12,0,0
7,31,0,0,0,12,2,0,12,0,0
7,31,1,0,0,11,2,0,11,0,0
7,31,2,0,0,11,2,0,11,0,0
7,31,3,0,0,11,2,0,11,0,0
7,31,4,0,0,11,2,0,11,0,0
7,31,5,166,15,12,2,10.916,10.234,48.144,24.004
7,31,6,565,53,13,2,136.455,14.804,436.062,404.18
7,31,7,217,170,15,1,248.955,21.471,1005.449,959.98
7,31,8,828,86,17,1,588.22,34.414,2263.393,2178.535
7,31,9,884,93,18,1,788.228,42.58,2965.462,2853.012
7,31,10,915,98,19,2,939.016,44.099,3521.66,3384.496
7,31,11,935,98,20,2,1029.05,47.667,3791.548,3641.484
7,31,12,942,97,21,2,1050.104,49.368,3834.784,3682.598
7,31,13,918,106,20,3,993.564,44.079,3729.076,3582.051
7,31,14,909,95,20,3,878.595,41.385,3336.52,3207.863
7,31,15,881,84,19,3,705.209,36.226,2722.818,2620.359
7,31,16,285,211,19,3,350.999,27.601,1398.235,1341.853
7,31,17,491,96,18,3,228.507,22.794,836.112,794.96
7,31,18,259,48,17,2,50.48,17.264,181.002,154.349
7,31,19,0,0,15,2,0,15,0,0
7,31,20,0,0,15,2,0,15,0,0
7,31,21,0,0,15,2,0,15,0,0
7,31,22,0,0,15,2,0,15,0,0
7,31,23,0,0,15,2,0,15,0,0
8,1,0,0,0,15,2,0,15,0,0
8,1,1,0,0,15,2,0,15,0,0
8,1,2,0,0,15,2,0,15,0,0
8,1,3,0,0,15,2,0,15,0,0
8,1,4,0,0,15,2,0,15,0,0
8,1,5,0,15,15,2,14.212,13.398,61.809,37.417
8,1,6,17,81,16,2,78.262,16.254,331.441,301.768
8,1,7,41,163,17,2,171.27,20.056,715.455,677.236
8,1,8,230,262,19,2,395.768,28.401,1590.303,1528.127
8,1,9,730,160,20,2,741.459,38.993,2842.709,2735.374
8,1,10,769,172,21,2,887.253,44.598,3319.297,3191.417
8,1,11,795,174,21,2,975.931,47.179,3605.09,3464.002
8,1,12,815,165,22,3,999.941,45.969,3717.463,3571
8,1,13,837,141,22,3,951.561,44.952,3555.379,3416.636
8,1,14,823,128,22,3,843.003,42.423,3184.829,3062.934
8,1,15,789,113,21,2,672.338,39.563,2554.63,2458.814
8,1,16,722,97,20,2,463.035,32.744,1761.59,1693.993
8,1,17,597,76,19,2,239.225,25.208,845.742,804.351
8,1,18,341,42,18,2,48.679,18.273,162.996,136.692
8,1,19,0,0,17,2,0,17,0,0
8,1,20,0,0,16,2,0,16,0,0
8,1,21,0,0,16,2,0,16,0,0
8,1,22,0,0,15,2,0,15,0,0
8,1,23,0,0,15,2,0,15,0,0
8,2,0,0,0,15,2,0,15,0,0
8,2,1,0,0,15,2,0,15,0,0
8,2,2,0,0,15,2,0,15,0,0
8,2,3,0,0,15,2,0,15,0,0
8,2,4,0,0,15,2,0,15,0,0
8,2,5,0,20,15,2,18.899,13.529,82.145,57.376
8,2,6,551,55,16,2,135.279,17.847,429.107,397.374
8,2,7,0,117,18,2,111.05,19.623,469.565,436.956
8,2,8,16,210,19,2,210.433,23.258,873.838,831.745
8,2,9,85,341,20,2,402.076,29.692,1619.942,1556.844
8,2,10,371,366,21,2,716.296,39.35,2753.478,2649.782
8,2,11,518,360,21,3,895.685,42.094,3396.998,3265.593
8,2,12,579,320,21,3,925.59,43.175,3491.189,3355.445
8,2,13,913,110,21,3,992.806,44.738,3713.545,3567.271
8,2,14,898,101,21,3,874.896,42.265,3307.574,3180.222
8,2,15,865,91,21,3,700.247,38.055,2679.201,2578.487
8,2,16,800,80,20,3,484.104,31.691,1845.886,1775.532
8,2,17,676,65,19,3,250.579,24.668,875.787,833.645
8,2,18,408,39,17,2,47.777,17.268,153.022,126.91
8,2,19,0,0,16,2,0,16,0,0
8,2,20,0,0,15,2,0,15,0,0
8,2,21,0,0,15,2,0,15,0,0
8,2,22,0,0,14,2,0,14,0,0
8,2,23,0,0,14,2,0,14,0,0
8,3,0,0,0,14,2,0,14,0,0
8,3,1,0,0,14,2,0,14,0,0
8,3,2,0,0,14,2,0,14,0,0
8,3,3,0,0,15,2,0,15,0,0
8,3,4,0,0,15,2,0,15,0,0
8,3,5,0,20,15,2,18.875,13.529,82.04,57.273
8,3,6,0,66,16,3,62.116,15.864,267.175,238.814
8,3,7,141,173,18,2,220.883,22.362,897.305,854.62
8,3,8,851,80,19,2,595.198,33.756,2296.429,2210.363
8,3,9,904,88,20,2,798.463,41.015,3027.819,2912.724
8,3,10,921,101,21,2,947.812,46.243,3515.289,3378.423
8,3,11,939,102,21,3,1037.503,45.778,3860.681,3707.217
8,3,12,943,102,22,3,1056.504,47.354,3899.379,3743.995
8,3,13,947,93,22,3,1007.631,46.32,3738.079,3590.618
8,3,14,929,88,21,3,887.512,42.581,3349.641,3220.39
8,3,15,893,81,20,3,708.84,37.305,2721.46,2619.055
8,3,16,830,71,19,3,488.899,30.835,1869.047,1797.926
8,3,17,715,57,18,3,252.377,23.719,877.433,835.249
8,3,18,465,34,17,2,44.422,17.181,133.815,108.071
8,3,19,0,0,15,2,0,15,0,0
8,3,20,0,0,15,2,0,15,0,0
8,3,21,0,0,14,2,0,14,0,0
8,3,22,0,0,14,2,0,14,0,0
8,3,23,0,0,14,2,0,14,0,0
8,4,0,0,0,14,2,0,14,0,0
8,4,1,0,0,14,2,0,14,0,0
8,4,2,0,0,14,2,0,14,0,0
8,4,3,0,0,14,2,0,14,0,0
8,4,4,0,0,14,1,0,14,0,0
8,4,5,132,14,15,1,10.173,12.855,44.349,20.279
8,4,6,550,53,16,2,132.358,17.736,417.398,385.916
8,4,7,725,73,17,2,354.482,25.182,1333.855,1279.348
8,4,8,353,235,18,2,446.719,29.338,1780.472,1712.262
8,4,9,339,320,19,2,590.337,34.334,2321.122,2234.147
8,4,10,10,229,20,2,229.556,26.372,940.582,896.794
8,4,11,12,252,20,1,255.211,27.152,1041.881,995.453
8,4,12,534,359,20,1,920.782,46.845,3407.557,3275.669
8,4,13,134,441,21,1,578.569,40.857,2208.119,2125.264
8,4,14,92,378,21,2,453.48,33.19,1797.383,1728.622
8,4,15,815,105,20,2,680.74,37.634,2610.678,2512.674
8,4,16,753,89,19,2,468.304,31.924,1785.114,1716.753
8,4,17,631,69,18,2,239.286,24.225,840.617,799.353
8,4,18,372,38,17,2,44.235,17.13,146.165,120.184
8,4,19,0,0,16,2,0,16,0,0
8,4,20,0,0,15,2,0,15,0,0
8,4,21,0,0,15,1,0,15,0,0
8,4,22,0,0,14,1,0,14,0,0
8,4,23,0,0,14,1,0,14,0,0
8,5,0,0,0,14,1,0,14,0,0
8,5,1,0,0,13,1,0,13,0,0
8,5,2,0,0,13,1,0,13,0,0
8,5,3,0,0,13,1,0,13,0,0
8,5,4,0,0,13,1,0,13,0,0
8,5,5,87,12,15,1,9.145,12.822,39.874,15.886
8,5,6,493,58,17,1,128.179,18.906,412.739,381.357
8,5,7,685,84,18,1,348.943,27.585,1302.902,1249.284
8,5,8,787,100,20,0,578.092,42.094,2141.641,2061.16
8,5,9,848,110,22,0,777.489,51.561,2790.803,2685.593
8,5,10,885,115,23,0,929.624,57.985,3236.518,3112.339
8,5,11,901,118,24,0,1016.695,62.085,3461.914,3327.526
8,5,12,903,120,25,1,1034.996,57.437,3617.718,3476.031
8,5,13,886,123,26,1,979.97,56.978,3433.091,3300.031
8,5,14,858,119,25,2,858.267,48.392,3143.079,3023.011
8,5,15,807,113,24,2,682.867,42.775,2551.767,2456.063
8,5,16,724,100,23,2,463.78,35.751,1736.952,1670.149
8,5,17,579,80,20,3,235.078,25.253,831.103,790.075
8,5,18,291,42,18,2,43.944,18.128,155.15,128.997
8,5,19,0,0,17,2,0,17,0,0
8,5,20,0,0,16,2,0,16,0,0
8,5,21,0,0,16,2,0,16,0,0
8,5,22,0,0,15,2,0,15,0,0
8,5,23,0,0,15,2,0,15,0,0
8,6,0,0,0,15,1,0,15,0,0
8,6,1,0,0,14,1,0,14,0,0
8,6,2,0,0,14,1,0,14,0,0
8,6,3,0,0,14,1,0,14,0,0
8,6,4,0,0,14,1,0,14,0,0
8,6,5,0,9,15,1,8.516,12.801,37.136,13.198
8,6,6,199,78,17,2,101.818,17.907,380.83,350.125
8,6,7,624,103,19,1,344.094,28.305,1289.08,1235.857
8,6,8,735,125,20,1,572.429,37.277,2175.723,2094.029
8,6,9,691,182,22,1,734.068,44.788,2732.838,2629.976
8,6,10,628,265,23,1,857.677,49.79,3122.814,3003.628
8,6,11,872,147,22,1,1017.634,53.636,3631.771,3489.417
8,6,12,189,466,21,1,668.559,43.791,2513.73,2419.495
8,6,13,195,441,21,2,637.435,38.163,2465.999,2373.592
8,6,14,35,326,22,2,352.393,31.746,1406.916,1350.279
8,6,15,589,193,21,2,612.914,36.581,2368.043,2279.328
8,6,16,384,184,20,2,375.66,30.29,1467.439,1409.004
8,6,17,541,88,19,1,231.801,26.128,822.805,781.983
8,6,18,270,43,18,1,43.567,18.329,157.244,131.051
8,6,19,0,0,16,1,0,16,0,0
8,6,20,0,0,15,1,0,15,0,0
8,6,21,0,0,15,2,0,15,0,0
8,6,22,0,0,14,1,0,14,0,0
8,6,23,0,0,14,1,0,14,0,0
8,7,0,0,0,14,1,0,14,0,0
8,7,1,0,0,14,1,0,14,0,0
8,7,2,0,0,14,1,0,14,0,0
8,7,3,0,0,14,1,0,14,0,0
8,7,4,0,0,14,1,0,14,0,0
8,7,5,45,10,15,1,7.582,12.769,33.067,9.203
8,7,6,193,78,16,2,100.803,16.855,379.966,349.279
8,7,7,51,161,17,2,173.47,20.194,722.394,684.01
8,7,8,343,235,19,1,440.998,31.616,1738.713,1671.853
8,7,9,810,120,20,1,761.471,43.124,2857.509,2749.563
8,7,10,856,122,21,2,910.552,45.227,3395.108,3263.79
8,7,11,881,122,22,2,1001.219,48.803,3666.96,3522.925
8,7,12,889,120,23,2,1020.941,50.475,3706.366,3560.438
8,7,13,867,126,22,2,964.514,48.225,3542.519,3404.38
8,7,14,848,117,21,3,846.9,41.573,3213.001,3089.864
8,7,15,810,105,20,2,675.402,38.685,2575.998,2479.351
8,7,16,739,91,19,2,460.847,31.714,1757.349,1689.888
8,7,17,607,70,18,2,231.023,23.979,811.678,771.129
8,7,18,329,37,17,1,40.045,17.184,138.828,112.988
8,7,19,0,0,15,1,0,15,0,0
8,7,20,0,0,15,2,0,15,0,0
8,7,21,0,0,15,2,0,15,0,0
8,7,22,0,0,14,2,0,14,0,0
8,7,23,0,0,14,2,0,14,0,0
8,8,0,0,0,14,2,0,14,0,0
8,8,1,0,0,14,2,0,14,0,0
8,8,2,0,0,13,2,0,13,0,0
8,8,3,0,0,13,2,0,13,0,0
8,8,4,0,0,13,1,0,13,0,0
8,8,5,0,9,14,1,8.517,11.767,37.309,13.367
8,8,6,0,33,15,2,31.284,13.904,135.747,109.966
8,8,7,0,92,17,2,87.405,17.589,373.027,342.486
8,8,8,3,172,18,2,166.175,20.963,698.118,660.311
8,8,9,75,331,19,2,385.254,28.108,1564.105,1502.736
8,8,10,449,332,20,2,761.434,39.464,2925.094,2814.339
8,8,11,535,334,21,2,887.8,44.669,3322.782,3194.745
8,8,12,789,194,21,2,1004.271,47.868,3696.595,3551.138
8,8,13,821,162,21,2,963.927,47.218,3559.221,3420.298
8,8,14,800,150,20,3,844.083,40.542,3219.492,3096.068
8,8,15,755,134,20,3,667.231,36.253,2577.427,2480.724
8,8,16,676,112,19,3,449.752,29.82,1735.49,1668.734
8,8,17,537,84,18,3,225.171,22.969,807.597,767.149
8,8,18,263,39,17,2,38.776,16.929,141.743,115.847
8,8,19,0,0,15,2,0,15,0,0
8,8,20,0,0,15,2,0,15,0,0
8,8,21,0,0,15,2,0,15,0,0
8,8,22,0,0,14,2,0,14,0,0
8,8,23,0,0,14,2,0,14,0,0
8,9,0,0,0,14,2,0,14,0,0
8,9,1,0,0,14,2,0,14,0,0
8,9,2,0,0,14,2,0,14,0,0
8,9,3,0,0,13,2,0,13,0,0
8,9,4,0,0,13,2,0,13,0,0
8,9,5,103,10,14,2,7.015,12.172,30.676,6.856
8,9,6,555,50,16,2,128.247,17.611,399.474,368.375
8,9,7,739,71,18,1,356.245,27.811,1320.93,1266.795
8,9,8,832,85,20,1,587.863,37.78,2223.382,2139.977
8,9,9,884,94,21,1,788.948,45.436,2924.56,2813.827
8,9,10,912,102,23,1,941.014,52.257,3380.482,3249.83
8,9,11,925,107,24,2,1029.251,51.453,3716.75,3570.321
8,9,12,927,108,24,2,1046.509,52.107,3766.075,3617.254
8,9,13,899,118,24,2,986.402,50.716,3575.256,3435.578
8,9,14,881,109,23,3,865.716,43.977,3243.867,3119.362
8,9,15,843,98,22,3,687.331,38.717,2619.922,2521.555
8,9,16,770,86,21,3,469.052,32.3,1780.49,1712.279
8,9,17,631,68,20,3,233.345,25.225,809.779,769.277
8,9,18,342,35,18,3,37.131,17.865,129.185,103.529
8,9,19,0,0,17,3,0,17,0,0
8,9,20,0,0,16,3,0,16,0,0
8,9,21,0,0,16,3,0,16,0,0
8,9,22,0,0,16,2,0,16,0,0
8,9,23,0,0,16,2,0,16,0,0
8,10,0,0,0,15,2,0,15,0,0
8,10,1,0,0,15,2,0,15,0,0
8,10,2,0,0,14,2,0,14,0,0
8,10,3,0,0,14,2,0,14,0,0
8,10,4,0,0,14,2,0,14,0,0
8,10,5,0,0,15,2,0,15,0,0
8,10,6,216,73,16,3,99.309,16.724,367.802,337.371
8,10,7,336,145,18,3,270.355,23.147,1064.699,1017.664
8,10,8,287,244,19,3,416.878,28.063,1674.442,1609.632
8,10,9,326,319,20,3,580.59,33.236,2295.214,2209.193
8,10,10,874,118,21,3,923.038,42.395,3492.254,3356.46
8,10,11,890,122,22,3,1010.248,46.078,3753.382,3605.178
8,10,12,895,122,23,4,1028.818,45.478,3834.607,3682.43
8,10,13,903,109,22,4,980.592,43.556,3690.225,3545.074
8,10,14,876,107,21,4,858.827,39.977,3284.392,3158.079
8,10,15,832,99,20,4,682.033,35.063,2647.372,2547.922
8,10,16,759,86,19,3,462.607,30.157,1773.833,1705.838
8,10,17,257,111,18,3,173.617,21.767,663.958,626.955
8,10,18,0,18,17,3,17.05,16.195,73.226,48.623
8,10,19,0,0,16,3,0,16,0,0
8,10,20,0,0,16,2,0,16,0,0
8,10,21,0,0,15,2,0,15,0,0
8,10,22,0,0,15,2,0,15,0,0
8,10,23,0,0,15,2,0,15,0,0
8,11,0,0,0,14,2,0,14,0,0
8,11,1,0,0,14,2,0,14,0,0
8,11,2,0,0,14,2,0,14,0,0
8,11,3,0,0,14,2,0,14,0,0
8,11,4,0,0,14,2,0,14,0,0
8,11,5,0,0,14,2,0,14,0,0
8,11,6,558,43,16,2,122.438,17.427,374.503,343.931
8,11,7,406,132,17,2,286.616,23.331,1118.764,1070.276
8,11,8,826,87,18,2,587.24,32.775,2276.792,2191.446
8,11,9,883,96,19,2,790.204,39.822,3014.718,2900.181
8,11,10,638,256,20,2,859.005,43.088,3239.11,3114.816
8,11,11,947,93,21,2,1036.275,48.561,3800.207,3649.719
8,11,12,952,92,22,2,1054.508,50.434,3829.052,3677.149
8,11,13,922,103,23,2,992.108,49.93,3610.998,3469.63
8,11,14,904,95,22,2,869.433,45.834,3226.252,3102.528
8,11,15,867,86,21,3,689.662,37.801,2639.566,2540.425
8,11,16,801,73,20,2,468.614,32.942,1768.474,1700.653
8,11,17,679,56,19,2,232.667,25.051,794.974,754.835
8,11,18,399,29,17,2,31.038,16.742,104.732,79.539
8,11,19,0,0,15,2,0,15,0,0
8,11,20,0,0,15,2,0,15,0,0
8,11,21,0,0,14,2,0,14,0,0
8,11,22,0,0,14,1,0,14,0,0
8,11,23,0,0,13,1,0,13,0,0
8,12,0,0,0,13,1,0,13,0,0
8,12,1,0,0,13,1,0,13,0,0
8,12,2,0,0,13,1,0,13,0,0
8,12,3,0,0,13,1,0,13,0,0
8,12,4,0,0,13,1,0,13,0,0
8,12,5,0,0,14,1,0,14,0,0
8,12,6,565,45,16,1,123.823,17.692,378.256,347.605
8,12,7,752,63,18,1,352.23,27.665,1302.566,1248.958
8,12,8,846,74,20,1,584.388,37.662,2210.028,2127.104
8,12,9,899,82,21,1,787.948,45.394,2921.116,2810.528
8,12,10,926,88,22,1,939.112,51.27,3391.517,3260.362
8,12,11,946,88,23,2,1029.944,50.52,3737.879,3590.427
8,12,12,950,88,24,2,1048.064,52.146,3770.867,3621.812
8,12,13,932,92,24,2,989.665,50.799,3585.402,3445.245
8,12,14,913,86,23,2,866.878,46.718,3201.756,3079.115
8,12,15,873,80,22,2,686.516,40.956,2585.421,2488.406
8,12,16,802,70,21,2,464.766,33.817,1744.96,1677.899
8,12,17,671,55,20,2,228.311,25.926,775.172,735.516
8,12,18,382,28,18,1,28.905,17.823,99.348,74.257
8,12,19,0,0,17,1,0,17,0,0
8,12,20,0,0,16,1,0,16,0,0
8,12,21,0,0,16,1,0,16,0,0
8,12,22,0,0,15,1,0,15,0,0
8,12,23,0,0,15,1,0,15,0,0
8,13,0,0,0,15,1,0,15,0,0
8,13,1,0,0,14,1,0,14,0,0
8,13,2,0,0,14,1,0,14,0,0
8,13,3,0,0,14,1,0,14,0,0
8,13,4,0,0,14,1,0,14,0,0
8,13,5,0,0,15,1,0,15,0,0
8,13,6,567,45,17,1,123.762,18.713,375.869,345.268
8,13,7,12,139,18,1,136.713,20.812,572.746,537.844
8,13,8,844,79,20,1,588.244,36.84,2234.174,2150.378
8,13,9,896,87,21,2,790.838,41.769,2987.185,2873.817
8,13,10,926,93,22,2,944.38,47.09,3487.011,3351.461
8,13,11,941,95,22,2,1032.338,49.647,3764.017,3615.296
8,13,12,944,96,23,3,1050.279,48.162,3859.927,3706.5
8,13,13,931,97,23,3,993.512,46.953,3673.351,3529.01
8,13,14,912,91,22,3,870.535,43.135,3275.514,3149.599
8,13,15,874,82,22,3,688.23,38.748,2620.69,2522.293
8,13,16,802,71,21,3,464.529,32.198,1757.201,1689.745
8,13,17,670,55,20,2,226.724,25.883,768.472,728.979
8,13,18,375,28,18,2,27.912,17.656,98.751,73.671
8,13,19,0,0,16,2,0,16,0,0
8,13,20,0,0,16,2,0,16,0,0
8,13,21,0,0,15,2,0,15,0,0
8,13,22,0,0,15,2,0,15,0,0
8,13,23,0,0,15,2,0,15,0,0
8,14,0,0,0,14,2,0,14,0,0
8,14,1,0,0,14,1,0,14,0,0
8,14,2,0,0,14,1,0,14,0,0
8,14,3,0,0,14,1,0,14,0,0
8,14,4,0,0,14,2,0,14,0,0
8,14,5,0,0,15,2,0,15,0,0
8,14,6,560,45,17,2,122.429,18.446,372.667,342.133
8,14,7,745,66,18,2,352.113,26.086,1312.699,1258.801
8,14,8,839,78,20,2,584.091,34.861,2240.097,2156.087
8,14,9,894,86,21,2,788.192,41.691,2978.336,2865.342
8,14,10,896,109,23,2,933.843,47.778,3435.708,3302.529
8,14,11,921,108,24,2,1026.183,51.36,3707.512,3561.529
8,14,12,927,108,24,2,1045.615,52.077,3763.437,3614.744
8,14,13,931,98,24,2,994.056,50.897,3599.371,3458.554
8,14,14,909,94,24,3,870.346,45.065,3242.246,3117.813
8,14,15,868,87,23,3,688.233,39.726,2607.756,2509.866
8,14,16,797,76,22,3,465.971,33.223,1754.055,1686.701
8,14,17,663,59,21,2,227.574,26.915,769.312,729.799
8,14,18,349,29,19,2,28.612,18.701,102.596,77.443
8,14,19,0,0,17,2,0,17,0,0
8,14,20,0,0,16,2,0,16,0,0
8,14,21,0,0,16,2,0,16,0,0
8,14,22,0,0,15,1,0,15,0,0
8,14,23,0,0,15,1,0,15,0,0
8,15,0,0,0,15,1,0,15,0,0
8,15,1,0,0,15,1,0,15,0,0
8,15,2,0,0,15,1,0,15,0,0
8,15,3,0,0,15,0,0,15,0,0
8,15,4,0,0,16,0,0,16,0,0
8,15,5,0,0,17,1,0,17,0,0
8,15,6,121,72,19,1,84.463,19.467,325.643,296.09
8,15,7,673,86,21,1,344.151,30.225,1267.334,1214.729
8,15,8,769,110,24,1,576.651,41.291,2145.313,2064.702
8,15,9,821,128,27,1,778.647,50.811,2806.53,2700.678
8,15,10,774,184,29,1,909.773,57.002,3184.997,3063.094
8,15,11,471,353,30,1,845.81,56.712,2968.195,2855.63
8,15,12,783,201,30,1,1005.082,60.69,3449.758,3315.931
8,15,13,753,206,31,1,947.153,60.662,3250.476,3125.677
8,15,14,710,199,30,2,817.601,52.121,2935.483,2824.294
8,15,15,638,184,29,2,632.687,46.285,2323.75,2236.679
8,15,16,526,156,26,2,412.331,37.252,1541.694,1481.012
8,15,17,362,107,22,2,194.915,26.879,708.633,670.576
8,15,18,15,30,20,2,27.801,19.59,116.761,91.341
